tick,hour,weather,total_entities,alive_total,dead_total,births_total,deaths_total,alive_herbivores,alive_carnivores,alive_insectivores,avg_thirst,avg_hunger,min_thirst,max_thirst,min_hunger,max_hunger,desperate_count,sleeping_count,drinking_count,grazing_count,foraging_count,hunting_count,fleeing_count,water_drinkers,water_capacity,water_utilization_pct,grazers,grazing_capacity,grazing_utilization_pct,insect_feeders,insect_capacity,insect_utilization_pct,rangers,jeeps,active_long_trips,jeep_seats_taken,jeep_seat_capacity,jeep_occupancy_pct,avg_jeep_fuel,min_jeep_fuel,total_sightings,active_poachers,poacher_spawns_total,poachers_arrested_total,poachers_escaped_total,poached_animals_total,temporary_camps,temporary_camps_created,deaths_thirst,deaths_starvation,deaths_hunting,births_this_tick,deaths_this_tick,poachers_arrested_this_tick,poachers_escaped_this_tick,poached_animals_this_tick
409,1,DROUGHT,189,140,26,74,26,102,3,35,36.5,35.8,0,84,0,92,0,45,24,3,2,1,7,24,51,47.1,3,46,6.5,2,22,9.1,4,4,0,23,30,76.7,131.2,128,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
410,2,DROUGHT,189,140,26,74,26,102,3,35,36.4,35.9,0,88,0,93,0,41,25,4,2,0,6,25,51,49.0,4,46,8.7,2,22,9.1,4,4,0,23,30,76.7,131.2,128,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
411,3,DROUGHT,189,140,26,74,26,102,3,35,36.1,35.8,0,88,0,94,0,42,24,2,4,0,4,24,51,47.1,2,46,4.3,4,22,18.2,4,4,0,23,30,76.7,131.2,128,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
412,4,DROUGHT,189,140,26,74,26,102,3,35,36.1,35.8,0,92,0,91,0,38,29,1,4,0,9,29,51,56.9,1,46,2.2,4,22,18.2,4,4,0,23,30,76.7,129.8,126,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
413,5,DROUGHT,189,140,26,74,26,102,3,35,35.4,36.0,0,96,0,87,0,37,28,2,6,0,5,28,51,54.9,2,46,4.3,6,22,27.3,4,4,0,23,30,76.7,129.2,126,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
414,6,DROUGHT,189,137,29,74,29,102,3,32,32.9,36.3,0,96,0,85,0,7,31,1,6,0,20,31,51,60.8,1,46,2.2,6,22,27.3,4,4,0,23,30,76.7,129.2,126,1,2,15,2,11,2,3,3,8,4,15,0,3,0,0,0
415,7,DROUGHT,189,136,30,74,30,102,3,31,31.6,36.4,0,88,0,86,0,4,26,0,6,0,14,26,51,51.0,0,46,0.0,6,22,27.3,4,4,0,23,30,76.7,129.2,126,1,1,15,2,12,2,3,3,9,4,15,0,1,0,1,0
416,8,DROUGHT,189,135,31,74,31,101,3,31,31.9,35.8,0,92,0,81,0,6,25,3,5,0,12,25,51,49.0,3,46,6.5,5,22,22.7,4,4,0,23,30,76.7,129.2,126,1,1,15,2,12,2,3,3,9,4,16,0,1,0,0,0
417,9,DROUGHT,189,135,31,74,31,101,3,31,31.6,35.6,0,92,0,82,0,5,26,3,4,0,16,26,51,51.0,3,46,6.5,4,22,18.2,4,4,0,23,30,76.7,129.2,126,1,1,15,2,12,2,3,3,9,4,16,0,0,0,0,0
418,10,DROUGHT,189,135,31,74,31,101,3,31,31.4,35.3,0,96,0,80,0,5,19,2,6,0,16,19,51,37.3,2,46,4.3,6,22,27.3,4,4,0,23,30,76.7,129.2,126,1,1,15,2,12,2,3,3,9,4,16,0,0,0,0,0
419,11,DROUGHT,189,133,33,74,33,101,3,29,32.0,34.7,0,96,0,80,0,6,24,1,4,0,14,24,51,47.1,1,46,2.2,4,22,18.2,4,4,0,23,30,76.7,129.2,126,1,1,15,2,12,2,3,3,10,4,17,0,2,0,0,0
420,12,DROUGHT,190,132,34,74,34,101,3,28,31.5,34.9,0,92,1,81,0,6,20,1,4,0,5,20,51,39.2,1,46,2.2,4,22,18.2,4,4,0,23,30,76.7,129.2,126,1,2,16,2,12,2,2,3,11,4,17,0,1,0,0,0
421,13,DROUGHT,190,132,34,74,34,101,3,28,31.6,35.2,0,96,0,82,0,7,20,3,2,0,8,20,51,39.2,3,46,6.5,2,22,9.1,4,4,0,23,30,76.7,129.2,126,1,2,16,2,12,2,2,3,11,4,17,0,0,0,0,0
422,14,DROUGHT,190,130,36,74,36,101,3,26,31.5,36.0,0,96,0,83,0,7,12,8,0,0,4,12,51,23.5,8,46,17.4,0,22,0.0,4,4,0,23,30,76.7,129.2,126,1,2,16,2,12,2,2,3,13,4,17,0,2,0,0,0
423,15,DROUGHT,190,129,37,74,37,101,3,25,33.3,35.6,0,96,1,84,0,6,13,9,0,0,10,13,51,25.5,9,46,19.6,0,22,0.0,4,4,0,23,30,76.7,129.2,126,1,2,16,2,12,2,2,3,14,4,17,0,1,0,0,0
424,16,DROUGHT,190,126,40,74,40,101,3,22,33.0,35.8,0,96,0,85,0,6,15,6,0,0,4,15,51,29.4,6,46,13.0,0,22,0.0,4,4,0,23,30,76.7,129.2,126,1,2,16,2,12,2,2,3,17,4,17,0,3,0,0,0
425,17,DROUGHT,190,126,40,74,40,101,3,22,34.1,36.2,0,96,0,86,0,5,14,5,1,0,2,14,51,27.5,5,46,10.9,1,22,4.5,4,4,0,23,30,76.7,129.2,126,1,2,16,2,12,2,2,3,17,4,17,0,0,0,0,0
426,18,DROUGHT,190,124,42,74,42,101,3,20,34.8,36.4,0,92,1,87,0,32,10,8,2,0,1,10,51,19.6,8,46,17.4,2,22,9.1,4,4,0,23,30,76.7,128.2,125,1,2,16,2,12,2,2,3,19,4,17,0,2,0,0,0
427,19,DROUGHT,190,123,43,74,43,100,3,20,37.3,35.5,0,96,0,88,0,28,14,8,1,0,3,14,51,27.5,8,46,17.4,1,22,4.5,4,4,0,23,30,76.7,128.2,125,1,2,16,2,12,3,2,3,19,4,17,0,1,0,0,1
428,20,DROUGHT,190,120,46,74,46,100,3,17,37.1,35.1,0,96,0,89,0,24,16,10,1,0,5,16,51,31.4,10,46,21.7,1,22,4.5,4,4,0,23,30,76.7,128.2,125,1,2,16,2,12,3,2,3,22,4,17,0,3,0,0,0
429,21,DROUGHT,190,118,48,74,48,100,3,15,37.0,34.6,0,92,0,80,0,26,18,8,1,0,0,18,51,35.3,8,46,17.4,1,22,4.5,4,4,0,23,30,76.7,128.2,125,1,2,16,2,12,3,2,3,24,4,17,0,2,0,0,0
430,22,DROUGHT,190,118,48,74,48,100,3,15,37.7,33.9,0,76,0,81,0,25,18,7,1,0,1,18,51,35.3,7,46,15.2,1,22,4.5,4,4,0,23,30,76.7,128.2,125,1,2,16,2,12,3,2,3,24,4,17,0,0,0,0,0
431,23,DROUGHT,190,118,48,74,48,100,3,15,37.8,33.8,0,80,0,82,0,26,26,6,1,0,1,26,51,51.0,6,46,13.0,1,22,4.5,4,4,0,23,30,76.7,128.2,125,1,2,16,2,12,3,2,3,24,4,17,0,0,0,0,0
432,0,DROUGHT,195,123,48,79,48,104,3,16,35.5,32.5,0,84,0,83,0,28,22,10,0,0,3,22,51,43.1,10,46,21.7,0,22,0.0,4,4,0,23,30,76.7,128.2,125,1,2,16,2,12,3,2,3,24,4,17,5,0,0,0,0
433,1,DROUGHT,195,123,48,79,48,104,3,16,35.3,31.5,0,88,0,83,0,31,19,9,0,0,6,19,51,37.3,9,46,19.6,0,22,0.0,4,4,0,23,30,76.7,128.2,125,1,2,16,2,12,3,2,3,24,4,17,0,0,0,0,0
434,2,DROUGHT,195,123,48,79,48,104,3,16,35.9,31.0,0,92,0,84,0,28,18,8,3,0,7,18,51,35.3,8,46,17.4,3,22,13.6,4,4,0,23,30,76.7,128.2,125,1,1,16,2,13,3,2,3,24,4,17,0,0,0,1,0
435,3,DROUGHT,195,123,48,79,48,104,3,16,36.3,30.3,0,96,0,85,0,26,23,5,3,0,8,23,51,45.1,5,46,10.9,3,22,13.6,4,4,0,23,30,76.7,128.2,125,1,1,16,2,13,3,2,3,24,4,17,0,0,0,0,0
436,4,DROUGHT,195,123,48,79,48,104,3,16,35.3,30.1,0,92,0,86,0,27,24,3,1,0,6,24,51,47.1,3,46,6.5,1,22,4.5,4,4,0,23,30,76.7,128.2,125,1,1,16,2,13,3,2,3,24,4,17,0,0,0,0,0
437,5,DROUGHT,195,123,48,79,48,104,3,16,34.5,30.5,0,96,0,87,0,27,23,2,1,0,5,23,51,45.1,2,46,4.3,1,22,4.5,4,4,0,23,30,76.7,128.2,125,1,1,16,2,13,3,2,3,24,4,17,0,0,0,0,0
438,6,DROUGHT,195,123,48,79,48,104,3,16,34.5,31.0,0,96,0,88,0,4,20,3,1,0,10,20,51,39.2,3,46,6.5,1,22,4.5,4,4,0,23,30,76.7,128.2,125,1,1,16,2,13,3,2,3,24,4,17,0,0,0,0,0
439,7,DROUGHT,195,122,49,79,49,104,3,15,33.9,31.5,0,96,0,89,0,4,23,4,1,0,10,23,51,45.1,4,46,8.7,1,22,4.5,4,4,0,23,30,76.7,127.5,124,1,1,16,2,13,3,2,3,25,4,17,0,1,0,0,0
440,8,DROUGHT,195,122,49,79,49,104,3,15,33.8,31.6,0,92,0,90,0,2,21,7,1,0,11,21,51,41.2,7,46,15.2,1,22,4.5,4,4,0,23,30,76.7,127.2,124,1,1,16,2,13,3,2,3,25,4,17,0,0,0,0,0
441,9,DROUGHT,195,122,49,79,49,104,3,15,33.3,31.3,0,88,0,91,0,3,23,10,1,0,6,23,51,45.1,10,46,21.7,1,22,4.5,4,4,0,23,30,76.7,127.2,124,1,1,16,2,13,3,2,3,25,4,17,0,0,0,0,0
442,10,DROUGHT,195,122,49,79,49,104,3,15,33.1,30.3,0,92,0,92,0,2,17,8,1,0,6,17,51,33.3,8,46,17.4,1,22,4.5,4,4,0,23,30,76.7,127.2,124,1,1,16,2,13,3,2,3,25,4,17,0,0,0,0,0
443,11,DROUGHT,195,122,49,79,49,104,3,15,33.8,29.9,0,96,0,93,0,2,22,7,0,0,5,22,51,43.1,7,46,15.2,0,22,0.0,4,4,0,23,30,76.7,127.2,124,1,1,16,2,13,3,2,3,25,4,17,0,0,0,0,0
444,12,DROUGHT,195,121,50,79,50,104,3,14,33.2,29.5,0,96,0,94,0,3,22,6,0,0,8,22,51,43.1,6,46,13.0,0,22,0.0,4,4,0,23,30,76.7,127.2,124,1,1,16,2,13,3,1,3,26,4,17,0,1,0,0,0
445,13,DROUGHT,195,120,51,79,51,104,3,13,32.4,29.4,0,92,1,95,0,2,18,7,0,0,5,18,51,35.3,7,46,15.2,0,22,0.0,4,4,0,23,30,76.7,127.2,124,1,1,16,2,13,3,1,3,27,4,17,0,1,0,0,0
446,14,DROUGHT,195,120,51,79,51,104,3,13,32.6,29.4,0,84,0,96,0,3,18,3,1,0,5,18,51,35.3,3,46,6.5,1,22,4.5,4,4,0,23,30,76.7,127.2,124,1,1,16,2,13,3,1,3,27,4,17,0,0,0,0,0
447,15,DROUGHT,195,120,51,79,51,104,3,13,32.9,29.8,0,88,0,97,0,3,12,3,1,0,6,12,51,23.5,3,46,6.5,1,22,4.5,4,4,0,23,30,76.7,127.2,124,1,1,16,2,13,3,1,3,27,4,17,0,0,0,0,0
448,16,DROUGHT,195,120,51,79,51,104,3,13,34.5,30.1,0,92,0,98,0,4,18,2,0,0,5,18,51,35.3,2,46,4.3,0,22,0.0,4,4,0,23,30,76.7,127.2,124,1,1,16,2,13,3,1,3,27,4,17,0,0,0,0,0
449,17,DROUGHT,195,120,51,79,51,104,3,13,35.1,30.7,0,96,0,99,0,5,15,4,0,0,5,15,51,29.4,4,46,8.7,0,22,0.0,4,4,0,23,30,76.7,127.2,124,1,0,16,2,14,3,1,3,27,4,17,0,0,0,1,0
450,18,DROUGHT,195,118,53,79,53,103,3,12,35.3,30.4,0,84,1,83,0,41,16,6,0,0,1,16,51,31.4,6,46,13.0,0,22,0.0,4,4,0,23,30,76.7,127.2,124,1,0,16,2,14,3,1,3,28,5,17,0,2,0,0,0
451,19,DROUGHT,195,118,53,79,53,103,3,12,35.9,30.3,0,88,0,84,0,39,19,4,0,0,0,19,51,37.3,4,46,8.7,0,22,0.0,4,4,0,23,30,76.7,127.2,124,1,0,16,2,14,3,1,3,28,5,17,0,0,0,0,0
452,20,DROUGHT,195,118,53,79,53,103,3,12,36.6,30.6,0,92,0,85,0,37,21,3,1,0,3,21,51,41.2,3,46,6.5,1,22,4.5,4,4,0,23,30,76.7,127.2,124,1,0,16,2,14,3,1,3,28,5,17,0,0,0,0,0
453,21,DROUGHT,195,118,53,79,53,103,3,12,36.0,30.8,0,96,0,86,0,44,29,3,3,0,3,29,51,56.9,3,46,6.5,3,22,13.6,4,4,0,23,30,76.7,126.2,123,4,0,16,2,14,3,1,3,28,5,17,0,0,0,0,0
454,22,DROUGHT,195,118,53,79,53,103,3,12,34.2,30.4,0,84,1,87,0,38,29,6,3,0,1,29,51,56.9,6,46,13.0,3,22,13.6,4,4,0,23,30,76.7,126.2,123,4,0,16,2,14,3,1,3,28,5,17,0,0,0,0,0
455,23,DROUGHT,195,118,53,79,53,103,3,12,32.4,29.8,0,88,0,88,0,36,27,6,3,0,1,27,51,52.9,6,46,13.0,3,22,13.6,4,4,0,23,30,76.7,126.2,123,4,0,16,2,14,3,1,3,28,5,17,0,0,0,0,0
456,0,DROUGHT,201,123,53,84,53,108,3,12,30.5,29.0,0,88,0,89,0,33,27,4,1,0,3,27,51,52.9,4,46,8.7,1,22,4.5,4,4,0,23,30,76.7,126.2,123,4,1,17,2,14,3,1,3,28,5,17,5,0,0,0,0
457,1,DROUGHT,201,123,53,84,53,108,3,12,29.4,29.2,0,92,0,90,0,38,23,4,1,0,7,23,51,45.1,4,46,8.7,1,22,4.5,4,4,0,23,30,76.7,126.2,123,4,1,17,2,14,3,1,3,28,5,17,0,0,0,0,0
458,2,DROUGHT,201,123,53,84,53,108,3,12,28.9,29.6,0,96,0,91,0,44,25,3,0,0,6,25,51,49.0,3,46,6.5,0,22,0.0,4,4,0,23,30,76.7,126.2,123,4,1,17,2,14,3,1,3,28,5,17,0,0,0,0,0
459,3,DROUGHT,201,123,53,84,53,108,3,12,28.6,30.0,0,80,0,85,0,43,21,2,0,0,2,21,51,41.2,2,46,4.3,0,22,0.0,4,4,0,23,30,76.7,126.2,123,4,1,17,2,14,3,1,3,28,5,17,0,0,0,0,0
460,4,DROUGHT,201,123,53,84,53,108,3,12,28.7,30.6,0,84,1,86,0,48,20,4,0,0,1,20,51,39.2,4,46,8.7,0,22,0.0,4,4,0,23,30,76.7,126.2,123,4,1,17,2,14,3,1,3,28,5,17,0,0,0,0,0
461,5,DROUGHT,201,123,53,84,53,108,3,12,28.9,30.8,0,88,0,87,0,48,22,5,0,0,2,22,51,43.1,5,46,10.9,0,22,0.0,4,4,0,23,30,76.7,126.2,123,4,1,17,2,14,3,1,3,28,5,17,0,0,0,0,0
462,6,DROUGHT,201,123,53,84,53,108,3,12,28.8,30.8,0,92,0,88,0,5,20,5,0,0,17,20,51,39.2,5,46,10.9,0,22,0.0,4,4,0,23,30,76.7,126.2,123,4,1,17,2,14,3,1,3,28,5,17,0,0,0,0,0
463,7,DROUGHT,201,123,53,84,53,108,3,12,29.4,31.0,0,96,0,89,0,5,16,7,0,1,17,16,51,31.4,7,46,15.2,0,22,0.0,4,4,0,23,30,76.7,126.2,123,4,1,17,2,14,3,1,3,28,5,17,0,0,0,0,0
464,8,DROUGHT,201,122,54,84,54,107,3,12,30.2,31.0,0,92,0,85,0,4,14,5,0,1,5,14,51,27.5,5,46,10.9,0,22,0.0,4,4,0,23,30,76.7,126.2,123,4,1,17,2,14,3,1,3,29,5,17,0,1,0,0,0
465,9,DROUGHT,201,122,54,84,54,107,3,12,31.5,31.0,0,92,0,86,0,3,23,7,0,1,8,23,51,45.1,7,46,15.2,0,22,0.0,4,4,0,23,30,76.7,126.2,123,4,1,17,2,14,3,1,3,29,5,17,0,0,0,0,0
466,10,DROUGHT,201,122,54,84,54,107,3,12,30.8,31.0,0,96,0,87,0,3,21,7,0,0,3,21,51,41.2,7,46,15.2,0,22,0.0,4,4,0,23,30,76.7,125.0,121,4,1,17,2,14,3,1,3,29,5,17,0,0,0,0,0
467,11,DROUGHT,201,121,55,84,55,106,3,12,30.4,30.7,0,84,0,88,0,2,20,9,0,0,1,20,51,39.2,9,46,19.6,0,22,0.0,4,4,0,23,30,76.7,124.5,121,4,1,17,2,14,3,1,3,30,5,17,0,1,0,0,0
468,12,DROUGHT,202,121,55,84,55,106,3,12,31.0,29.9,0,88,0,85,0,3,14,10,0,0,2,14,51,27.5,10,46,21.7,0,22,0.0,4,4,0,23,30,76.7,124.5,121,4,2,18,2,14,3,2,4,30,5,17,0,0,0,0,0
469,13,DROUGHT,202,121,55,84,55,106,3,12,32.2,29.1,0,92,0,77,0,5,18,9,0,0,3,18,51,35.3,9,46,19.6,0,22,0.0,4,4,0,23,30,76.7,124.5,121,4,2,18,2,14,3,2,4,30,5,17,0,0,0,0,0
470,14,DROUGHT,202,121,55,84,55,106,3,12,33.0,29.0,0,96,0,78,0,6,15,3,0,0,3,15,51,29.4,3,46,6.5,0,22,0.0,4,4,0,23,30,76.7,124.5,121,4,2,18,2,14,3,2,4,30,5,17,0,0,0,0,0
471,15,DROUGHT,202,120,56,84,56,105,3,12,33.3,29.7,0,80,0,79,0,7,17,3,0,0,2,17,51,33.3,3,46,6.5,0,22,0.0,4,4,0,23,30,76.7,124.5,121,4,2,18,2,14,3,2,4,31,5,17,0,1,0,0,0
472,16,DROUGHT,202,120,56,84,56,105,3,12,34.9,30.4,0,84,0,80,0,7,13,2,0,0,1,13,51,25.5,2,46,4.3,0,22,0.0,4,4,0,23,30,76.7,124.5,121,4,2,18,2,14,3,2,4,31,5,17,0,0,0,0,0
473,17,DROUGHT,202,120,56,84,56,105,3,12,36.1,30.9,0,88,0,81,0,7,19,2,0,1,8,19,51,37.3,2,46,4.3,0,22,0.0,4,4,0,23,30,76.7,124.5,121,4,2,18,2,14,3,2,4,31,5,17,0,0,0,0,0
474,18,DROUGHT,202,120,56,84,56,105,3,12,36.4,31.5,0,92,1,82,0,37,20,4,0,1,0,20,51,39.2,4,46,8.7,0,22,0.0,4,4,0,23,30,76.7,124.5,121,4,2,18,2,14,3,2,4,31,5,17,0,0,0,0,0
475,19,DROUGHT,202,119,57,84,57,104,3,12,36.3,31.1,0,96,0,83,0,30,22,5,0,0,2,22,51,43.1,5,46,10.9,0,22,0.0,4,4,0,23,30,76.7,124.5,121,4,2,18,2,14,3,2,4,31,5,18,0,1,0,0,0
476,20,DROUGHT,202,118,58,84,58,103,3,12,35.5,31.3,0,88,0,84,0,29,25,3,1,0,1,25,51,49.0,3,46,6.5,1,22,4.5,4,4,0,23,30,76.7,124.5,121,4,1,18,2,15,3,2,4,32,5,18,0,1,0,1,0
477,21,DROUGHT,202,118,58,84,58,103,3,12,34.3,31.4,0,92,1,85,0,34,22,4,1,0,1,22,51,43.1,4,46,8.7,1,22,4.5,4,4,0,23,30,76.7,124.5,121,4,1,18,2,15,3,2,4,32,5,18,0,0,0,0,0
478,22,DROUGHT,202,118,58,84,58,103,3,12,34.1,31.8,0,96,0,86,0,36,25,4,1,0,1,25,51,49.0,4,46,8.7,1,22,4.5,4,4,0,23,30,76.7,124.5,121,4,1,18,2,15,3,2,4,32,5,18,0,0,0,0,0
479,23,DROUGHT,202,118,58,84,58,103,3,12,33.2,31.7,0,92,0,87,0,33,24,5,1,0,3,24,51,47.1,5,46,10.9,1,22,4.5,4,4,0,23,30,76.7,124.5,121,4,0,18,2,16,3,2,4,32,5,18,0,0,0,1,0
480,0,DROUGHT,208,123,58,89,58,108,3,12,31.4,30.8,0,96,0,88,0,30,28,4,1,0,7,28,51,54.9,4,46,8.7,1,22,4.5,4,4,0,23,30,76.7,122.5,119,4,1,19,2,16,3,2,4,32,5,18,5,0,0,0,0
481,1,DROUGHT,208,123,58,89,58,108,3,12,29.9,31.1,0,80,0,89,0,35,29,2,0,0,7,29,51,56.9,2,46,4.3,0,22,0.0,4,4,0,23,30,76.7,122.5,119,4,1,19,2,16,3,2,4,32,5,18,0,0,0,0,0
482,2,DROUGHT,208,123,58,89,58,108,3,12,28.0,31.9,0,84,0,90,0,34,25,2,0,0,9,25,51,49.0,2,46,4.3,0,22,0.0,4,4,0,23,30,76.7,122.5,119,4,1,19,2,16,3,2,4,32,5,18,0,0,0,0,0
483,3,DROUGHT,208,123,58,89,58,108,3,12,27.4,32.5,0,88,1,91,0,40,19,6,0,0,5,19,51,37.3,6,46,13.0,0,22,0.0,4,4,0,23,30,76.7,122.5,119,4,1,19,2,16,3,2,4,32,5,18,0,0,0,0,0
484,4,DROUGHT,208,123,58,89,58,108,3,12,27.9,32.2,0,92,2,92,0,39,19,7,0,0,3,19,51,37.3,7,46,15.2,0,22,0.0,4,4,0,23,30,76.7,122.5,119,4,1,19,2,16,3,2,4,32,5,18,0,0,0,0,0
485,5,DROUGHT,208,123,58,89,58,108,3,12,28.6,32.0,0,96,0,93,0,40,17,9,0,0,4,17,51,33.3,9,46,19.6,0,22,0.0,4,4,0,23,30,76.7,122.5,119,4,1,19,2,16,3,2,4,32,5,18,0,0,0,0,0
486,6,DROUGHT,208,123,58,89,58,108,3,12,29.3,31.8,0,88,0,94,0,2,18,8,1,1,19,18,51,35.3,8,46,17.4,1,22,4.5,4,4,0,23,30,76.7,122.5,119,4,1,19,2,16,3,2,4,32,5,18,0,0,0,0,0
487,7,DROUGHT,208,123,58,89,58,108,3,12,30.4,31.1,0,92,0,95,0,3,17,8,1,1,14,17,51,33.3,8,46,17.4,1,22,4.5,4,4,0,23,30,76.7,122.5,119,4,1,19,2,16,3,2,4,32,5,18,0,0,0,0,0
488,8,DROUGHT,208,123,58,89,58,108,3,12,30.9,30.7,0,96,0,96,0,3,20,8,1,1,15,20,51,39.2,8,46,17.4,1,22,4.5,4,4,0,23,30,76.7,122.5,119,4,1,19,2,16,3,2,4,32,5,18,0,0,0,0,0
489,9,DROUGHT,208,121,60,89,60,107,3,11,31.5,29.0,0,80,0,97,0,3,21,9,1,0,9,21,51,41.2,9,46,19.6,1,22,4.5,4,4,0,23,30,76.7,122.5,119,4,1,19,2,16,3,2,4,32,5,20,0,2,0,0,0
490,10,DROUGHT,208,121,60,89,60,107,3,11,31.8,28.3,0,84,0,93,0,4,19,7,2,0,8,19,51,37.3,7,46,15.2,2,22,9.1,4,4,0,23,30,76.7,122.5,119,4,1,19,2,16,3,2,4,32,5,20,0,0,0,0,0
491,11,DROUGHT,208,121,60,89,60,107,3,11,32.1,27.8,0,76,0,94,0,4,18,3,2,0,9,18,51,35.3,3,46,6.5,2,22,9.1,4,4,0,23,30,76.7,122.5,119,4,1,19,2,16,3,2,4,32,5,20,0,0,0,0,0
492,12,DROUGHT,208,121,60,89,60,107,3,11,33.3,27.9,0,80,0,95,0,4,15,6,1,0,8,15,51,29.4,6,46,13.0,1,22,4.5,4,4,0,23,30,76.7,122.5,119,4,1,19,2,16,3,2,4,32,5,20,0,0,0,0,0
493,13,DROUGHT,208,121,60,89,60,107,3,11,34.2,27.7,0,84,0,96,0,6,14,6,2,0,9,14,51,27.5,6,46,13.0,2,22,9.1,4,4,0,23,30,76.7,121.0,117,4,0,19,2,17,3,2,4,32,5,20,0,0,0,1,0
494,14,DROUGHT,208,121,60,89,60,107,3,11,35.9,27.0,0,88,0,97,0,4,12,7,2,0,8,12,51,23.5,7,46,15.2,2,22,9.1,4,4,0,23,30,76.7,120.5,117,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
495,15,DROUGHT,208,121,60,89,60,107,3,11,37.8,26.5,0,92,0,72,0,3,14,7,0,0,4,14,51,27.5,7,46,15.2,0,22,0.0,4,4,0,23,30,76.7,120.5,117,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
496,16,DROUGHT,208,121,60,89,60,107,3,11,38.8,26.5,0,96,0,66,0,5,23,5,0,0,6,23,51,45.1,5,46,10.9,0,22,0.0,4,4,0,23,30,76.7,120.5,117,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
497,17,DROUGHT,208,121,60,89,60,107,3,11,38.0,26.7,0,92,0,67,0,3,26,3,0,0,6,26,51,51.0,3,46,6.5,0,22,0.0,4,4,0,23,30,76.7,120.5,117,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
498,18,DROUGHT,208,121,60,89,60,107,3,11,36.9,27.2,0,96,0,68,0,36,28,0,0,0,0,28,51,54.9,0,46,0.0,0,22,0.0,4,4,0,23,30,76.7,120.5,117,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
499,19,DROUGHT,208,121,60,89,60,107,3,11,35.7,28.2,0,96,1,69,0,34,26,0,1,0,2,26,51,51.0,0,46,0.0,1,22,4.5,4,4,0,23,30,76.7,120.5,117,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
500,20,DROUGHT,208,121,60,89,60,107,3,11,34.1,29.0,0,92,2,70,0,41,30,1,1,0,6,30,51,58.8,1,46,2.2,1,22,4.5,4,4,0,23,30,76.7,120.5,117,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
501,21,DROUGHT,208,121,60,89,60,107,3,11,32.6,29.6,0,96,1,71,0,40,24,3,1,0,3,24,51,47.1,3,46,6.5,1,22,4.5,4,4,0,23,30,76.7,120.5,117,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
502,22,DROUGHT,208,121,60,89,60,107,3,11,31.6,30.0,0,92,0,72,0,41,24,3,0,0,4,24,51,47.1,3,46,6.5,0,22,0.0,4,4,0,23,30,76.7,120.5,117,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
503,23,DROUGHT,208,121,60,89,60,107,3,11,31.5,30.3,0,96,1,73,0,40,23,7,0,0,6,23,51,45.1,7,46,15.2,0,22,0.0,4,4,0,23,30,76.7,120.5,117,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
504,0,DROUGHT,212,125,60,93,60,111,3,11,30.8,29.8,0,92,0,74,0,43,23,5,0,0,3,23,51,45.1,5,46,10.9,0,22,0.0,4,4,0,23,30,76.7,120.5,117,4,0,19,2,17,3,2,4,32,5,20,4,0,0,0,0
505,1,DROUGHT,212,125,60,93,60,111,3,11,30.3,30.0,0,88,0,75,0,46,24,4,1,0,2,24,51,47.1,4,46,8.7,1,22,4.5,4,4,0,23,30,76.7,120.5,117,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
506,2,DROUGHT,212,125,60,93,60,111,3,11,29.7,30.5,0,84,0,76,0,42,24,1,3,0,3,24,51,47.1,1,46,2.2,3,22,13.6,4,4,0,23,30,76.7,120.5,117,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
507,3,DROUGHT,212,125,60,93,60,111,3,11,29.4,30.7,0,88,0,77,0,45,21,2,2,0,1,21,51,41.2,2,46,4.3,2,22,9.1,4,4,0,0,30,0.0,119.0,115,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
508,4,DROUGHT,212,125,60,93,60,111,3,11,29.4,30.9,0,72,0,78,0,45,19,4,0,0,6,19,51,37.3,4,46,8.7,0,22,0.0,4,4,0,0,30,0.0,119.0,115,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
509,5,DROUGHT,212,125,60,93,60,111,3,11,30.2,31.2,0,76,0,79,0,48,16,7,0,0,5,16,51,31.4,7,46,15.2,0,22,0.0,4,4,0,0,30,0.0,119.0,115,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
510,6,DROUGHT,212,125,60,93,60,111,3,11,31.0,30.7,0,80,1,80,0,8,17,9,0,0,18,17,51,33.3,9,46,19.6,0,22,0.0,4,4,0,0,30,0.0,119.0,115,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
